,case_study,model,dropout_rate,[obj_level] kill_rate_miss_mean,[obj_level] kill_rate_ghost_mean,[obj_level] kill_rate_miss_ghost_mean,[match] iou_mean,[match] vr_diff,[match] ie_diff,[match] mi_diff,[match] var_diff,[match] ps_diff,[miss] vr_diff,[miss] ie_diff,[miss] mi_diff,[miss] var_diff,[miss] ps_diff,[ghost] vr_diff,[ghost] ie_diff,[ghost] mi_diff,[ghost] var_diff,[ghost] ps_diff,[obj_level] kill_rate_miss_mean_CI95,[obj_level] kill_rate_ghost_mean_CI95,[obj_level] kill_rate_miss_ghost_mean_CI95,[match] iou_mean_CI95,[match] vr_diff_CI95,[match] ie_diff_CI95,[match] mi_diff_CI95,[match] var_diff_CI95,[match] ps_diff_CI95,[miss] vr_diff_CI95,[miss] ie_diff_CI95,[miss] mi_diff_CI95,[miss] var_diff_CI95,[miss] ps_diff_CI95,[ghost] vr_diff_CI95,[ghost] ie_diff_CI95,[ghost] mi_diff_CI95,[ghost] var_diff_CI95,[ghost] ps_diff_CI95
35,sticker_detection,fasterrcnn_resnet50_fpn,0.5,0.0192414775069186,0.02396905911244136,0.04246357655328234,0.08699516520682711,0.018664135458988318,0.03387551335155788,0.02367623174370026,0.9775736143431111,0.9925826345005555,0.060351881293057685,0.036603893564652955,0.06035182341303606,0.060351881293057685,0.060351881293057685,0.06411011011011,0.02372297043559004,0.06196468310071392,0.0185519044092579,0.03088552433501024,0.04512884565698942,0.015001986105245219,0.05476415895936206,0.04223578394413174,0.04291697453217316,0.04096042612743262,0.048774563041248595,0.044196987438151335,0.0058790979440508,0.1275976638503578,0.07740254966501496,0.1275975389196781,0.1275976638503578,0.1275976638503578,0.04988676267201952,0.016796193665933178,0.04830549721252716,0.01676526044347482,0.027806982748967903
36,sticker_detection,fasterrcnn_resnet50_fpn_v2,0.1,0.01206050217941684,0.01001011011011002,0.02156894713297806,0.039660849756439444,0.01115807637094452,0.01153253927161292,0.013841686734404801,0.8948186908257879,0.9813628756252241,0.03940292850990518,0.02245989229852572,0.03940289358011412,0.03940292850990518,0.03940292850990518,0.03308542030402488,0.01102145224317588,0.032069841653472694,0.00777801996449066,0.01253226515134904,0.026583676715767602,0.02829814742624572,0.050338735491660555,0.0267254755846425,0.0244725918311508,0.022586662224934738,0.029601207639983362,0.21806520429936685,0.017379328026442438,0.08633696527761411,0.04922074412048148,0.08633688805462017,0.08633696527761411,0.08633696527761411,0.09608101001931288,0.02832014383337268,0.09277934593046291,0.01770897136556766,0.030608091679263476
37,sticker_detection,fasterrcnn_resnet50_fpn_v2,0.15,0.01428406080499094,0.01219545153126542,0.02597281822646156,0.04586519904640022,0.013242544870451739,0.01554474431320882,0.01638481201481124,0.9201705937891795,0.9840355130913947,0.04547250971902128,0.02683176640224268,0.04547246725118258,0.04547250971902128,0.04547250971902128,0.0375741229601694,0.01313734658221766,0.03616050710679694,0.01064222545709392,0.0170387516320741,0.03181137195378384,0.0339475492554807,0.06016643786354686,0.03026674850880478,0.02913443180013492,0.02539860751009178,0.03453801373978512,0.16486010828153852,0.014088153561236721,0.09842988183611909,0.05757169404342073,0.09842978619221894,0.09842988183611909,0.09842988183611909,0.10684727534105738,0.03135997943514942,0.10261165360563496,0.01999804081205902,0.03554793291626616
38,sticker_detection,fasterrcnn_resnet50_fpn_v2,0.2,0.016696155013364238,0.01378716723367876,0.02977993727141006,0.0516500681417999,0.015518204970297881,0.01966544170554124,0.01921161330094674,0.9361291736396085,0.9852880088742969,0.05099667388318544,0.030496466910299842,0.05099662026514662,0.05099667388318544,0.05099667388318544,0.04160766347743082,0.014635427979673321,0.03995417495774012,0.01062269709185748,0.016919308052662802,0.03656085063237638,0.03654112094816482,0.06721742232304846,0.0328577732347376,0.03351480320001018,0.03061770121049966,0.039474283760438336,0.13099599408578455,0.01154693723313518,0.10956975340200739,0.06550052435688418,0.10956964442614278,0.10956975340200739,0.10956975340200739,0.1132964197526752,0.032777829488647096,0.10812683032753183,0.020608290024232,0.033040508972140836
39,sticker_detection,fasterrcnn_resnet50_fpn_v2,0.25,0.01903825731298592,0.01719216439030384,0.035462088761468544,0.05603345084599948,0.01691212780080988,0.025243920269526342,0.02139238688562922,0.9458534631892308,0.9865174795745981,0.06019522685476162,0.03684257079615732,0.060195169048240384,0.06019522685476162,0.06019522685476162,0.04863589170565904,0.0172713561663616,0.046596546117548196,0.012906593859848419,0.02039637032734586,0.042266993261635875,0.042168764916892844,0.07892581666245954,0.034191502145806144,0.036114662022910984,0.03493426243722654,0.04286308353356502,0.11009919547973926,0.01087613254010812,0.12936090111259274,0.07905577079894052,0.12936077904698223,0.12936090111259274,0.12936090111259274,0.12210652040112939,0.0341183043078444,0.11607644434808195,0.02020515316302538,0.0361419796626827
40,sticker_detection,fasterrcnn_resnet50_fpn_v2,0.3,0.02100529027970882,0.018413733401175157,0.0385400821056634,0.060350472525852884,0.0179536075610493,0.03132718309762744,0.0234680034227891,0.9540280028200968,0.9876392378512667,0.06218709127732373,0.039852752027362534,0.0621870197124391,0.06218709127732373,0.06218709127732373,0.0538288660753776,0.018227096510706482,0.05136348737051459,0.01461050174996344,0.021067855388679217,0.04720436574647886,0.04582622292600718,0.08706615515699903,0.0357438482119453,0.03865516625471374,0.03731410277804158,0.04544730458410834,0.09482352478605843,0.009300358446725821,0.13537902007235528,0.0873178880325235,0.13537887549742736,0.13537902007235528,0.13537902007235528,0.12398019440890265,0.0342297394995595,0.11693961846392531,0.01731973540090916,0.02949712856086854
41,sticker_detection,fasterrcnn_resnet50_fpn_v2,0.35,0.02379384747679312,0.0196610917297738,0.04254047362620994,0.06546680642533018,0.02033175367051326,0.042222972224548225,0.02815178236941988,0.9607300776370978,0.9879226603902247,0.06936044044044035,0.0452788705325407,0.06936036962463128,0.06936044044044035,0.06936044044044035,0.05454545708499188,0.01964701814282312,0.052074218997336975,0.01589458707563516,0.02479471826655934,0.054306428122813576,0.04149679221878418,0.09068309151806955,0.03875480698631146,0.043701051636457024,0.04550246204356476,0.051928741955040256,0.07909581777491044,0.0089477176478756,0.1509933059172482,0.10038696846059766,0.1509931752606432,0.1509933059172482,0.1509933059172482,0.10712202244748155,0.03075660648652368,0.10092808706374815,0.01939330692835744,0.030713999585767898
42,sticker_detection,fasterrcnn_resnet50_fpn_v2,0.4,0.029401408921253803,0.02004487808534312,0.048073042995833606,0.07281983694103641,0.024501986792994458,0.05430387673859466,0.03372227747765056,0.966256412924445,0.9889772102626113,0.07588052610750277,0.05205461605236707,0.07588044496500654,0.07588052610750277,0.07588052610750277,0.05559425006401739,0.01984145519305722,0.05303904715297025,0.01513461127875978,0.025104346170361603,0.06271812712544092,0.04536819780813512,0.10063970199320002,0.04375746013825044,0.04980388962406234,0.04893725011487612,0.056701061636347604,0.0678007608548028,0.00874097101669504,0.16211051332269927,0.11212268960375046,0.16211036472814797,0.16211051332269927,0.16211051332269927,0.11776725472768775,0.031931841631103394,0.11123557444869232,0.01547789573308308,0.026000680852011997
43,sticker_detection,fasterrcnn_resnet50_fpn_v2,0.45,0.035111144717656265,0.021225125590706877,0.05513485064446294,0.08148418997838867,0.030032247215502923,0.0716697918241822,0.04194913241178362,0.9712225217046369,0.9894323849272698,0.0896063114277067,0.06323668534135546,0.08960620121339977,0.0896063114277067,0.0896063114277067,0.058191130665549165,0.0220864011959029,0.05596676778158344,0.018542979990372622,0.02618196399034322,0.07066440605420729,0.03957221306188538,0.10324957092919074,0.04936445202080086,0.05817596353389363,0.05699080765163742,0.06497157506160588,0.05691187044816052,0.0053369706246317195,0.17323724200481086,0.11792165315698125,0.17323705060472397,0.17323724200481086,0.17323724200481086,0.10584912924803651,0.02973566109273166,0.10052380506537642,0.01617990767546726,0.01880392645738542
44,sticker_detection,fasterrcnn_resnet50_fpn_v2,0.5,0.044969324560642274,0.022485893826358842,0.06560351610956253,0.09417728770726533,0.03957065204739612,0.09481121482353158,0.05461941496304734,0.974893956866277,0.9894459246188673,0.10415402379123298,0.07745631093784325,0.1041539072494504,0.10415402379123298,0.10415402379123298,0.061179905486882145,0.021662951615081298,0.058556125053665864,0.01792062429287932,0.028039158502576562,0.08190318098340824,0.038627855014290044,0.11323568629098815,0.057006407462114314,0.06809741210668727,0.06316885579253136,0.07440751914642581,0.05041666822570782,0.00663462828138382,0.19220261872266464,0.13511686026273453,0.19220243636033857,0.19220261872266464,0.19220261872266464,0.10328978519165075,0.027072053168704303,0.0971447289034355,0.01381899541311594,0.02332316238761252
45,sticker_detection,retinanet_resnet50_fpn,0.1,0.0057698170306528605,0.00463190457153294,0.01033933413732166,0.02448148813244764,0.0055536516171190205,0.010468708005598279,0.007756969223250901,0.814917814126335,0.9745945910399062,0.020216020974534822,0.01808751403726542,0.0202159843986895,0.020216020974534822,0.020216020974534822,0.01626783129879098,0.012251646421638378,0.01654600914277866,0.00527395650052482,0.0072772617115997,0.011140098921269501,0.006840187276652721,0.0087707783043922,0.0104248556150921,0.01170637756253808,0.011125119757862779,0.011930981822081039,0.29433155349722573,0.022313028089032398,0.028585682392391742,0.0232473004069734,0.0285856315363422,0.028585682392391742,0.028585682392391742,0.02701588081742452,0.0260613593323595,0.02652488560108806,0.010177183457071502,0.011317863502370221
46,sticker_detection,retinanet_resnet50_fpn,0.15,0.007568678585706359,0.005883217140183,0.01331402333337306,0.0303943887768534,0.007227646336779381,0.014115762219340921,0.00988029085397574,0.8629661169865885,0.9792203202263353,0.0247745888303163,0.02237059344037256,0.02477455071298602,0.0247745888303163,0.0247745888303163,0.02283887115775654,0.01742199488817078,0.02292209549172926,0.007179307103188061,0.00913255547651572,0.015036054501184781,0.00496839701579816,0.013603666602378162,0.013334520621971602,0.01617678938733816,0.016768969562392662,0.01800779906961426,0.23340269814143583,0.0181839221723575,0.04242218777302646,0.035630143842717524,0.042422134919489464,0.04242218777302646,0.04242218777302646,0.02819793706893558,0.03240165797800622,0.02784161711883052,0.01116313652598124,0.0142468143171389
47,sticker_detection,retinanet_resnet50_fpn,0.2,0.00937000622913924,0.0061739787111303405,0.01537394570598898,0.03607444448926378,0.009032445496841662,0.01770922105688858,0.01231105922805226,0.8943100258534675,0.9820978190866263,0.028412406214263698,0.025742350761905265,0.028412369773878,0.028412406214263698,0.028412406214263698,0.0231474632527263,0.01870572932911764,0.0232513069702595,0.007473457235733019,0.010832917184411279,0.0168918506421924,0.0094385997909894,0.012471307453107419,0.01513839181177104,0.01767720448477354,0.01718202707627848,0.019170047327020177,0.19146143708816937,0.014824008629391618,0.04915501450686728,0.041173362500169494,0.049154967937850666,0.04915501450686728,0.04915501450686728,0.04252734966875604,0.04238004470352238,0.04232262530511866,0.012470469079281978,0.01817293218907854
48,sticker_detection,retinanet_resnet50_fpn,0.25,0.0108725676140536,0.0060213298216393405,0.0167559756793502,0.04098124830265668,0.01061215632423056,0.021570706896888982,0.0145185109557247,0.9134363589218542,0.9839261474115422,0.0345584748835522,0.031269865338636,0.03455842582051402,0.0345584748835522,0.0345584748835522,0.02425316802870972,0.0201009145134464,0.02457870605917756,0.00759814199562382,0.012009437134229358,0.020186707130584798,0.008654655484164182,0.0178330723931302,0.01890288406128628,0.02217396665504592,0.02043834456249822,0.023152692046081037,0.15945584857505385,0.013262676975077858,0.06029238467698762,0.05024097070103992,0.06029232628483096,0.06029238467698762,0.06029238467698762,0.04419983106612332,0.04322578057187472,0.04373959993267252,0.01115772684150164,0.01914221389262956
49,sticker_detection,retinanet_resnet50_fpn,0.3,0.012832071235321919,0.0079754259305342,0.02048961360339058,0.04699512567117078,0.012738068916087381,0.025705637023422878,0.0171094422973529,0.9283209632935481,0.9844295486937295,0.03645940832473332,0.03330362893645654,0.0364593622508908,0.03645940832473332,0.03645940832473332,0.03217419896676852,0.02629375688733604,0.03238575812614346,0.00918736360954256,0.01290927600425088,0.02323447080976006,0.010432382834599099,0.02118051096421828,0.021672047250724462,0.023796041828614257,0.02154830055541336,0.025288203055860083,0.13961019873688504,0.01088930385613846,0.06544269604806287,0.0550884790416888,0.06544263011507942,0.06544269604806287,0.06544269604806287,0.05198115174568414,0.04952483579457142,0.05161391155170738,0.01537939980482394,0.0225277174626689
50,sticker_detection,retinanet_resnet50_fpn,0.35,0.01437780892347446,0.00956159675819108,0.023670064248237522,0.05056624461987715,0.012579639679484781,0.026772365418365317,0.017375216490977702,0.9399738594826857,0.986900043104843,0.0416272371442649,0.03784208143539908,0.04162718256851382,0.0416272371442649,0.0416272371442649,0.035299438314918094,0.02858528333814662,0.0354948986269221,0.011026440951840539,0.0140892479258032,0.02449750186499138,0.0122291360398582,0.02381303586733522,0.018045082411283518,0.02015209279296534,0.017769012084623958,0.01993780706447542,0.11808295919641601,0.01165313946032574,0.07363234984542688,0.06176934887263785,0.07363229006381047,0.07363234984542688,0.07363234984542688,0.0554891898581622,0.05238048514609746,0.0549689972664961,0.0155330736639024,0.02212088792139488
51,sticker_detection,retinanet_resnet50_fpn,0.4,0.01761427759028368,0.01002337172925402,0.027199228871829417,0.05846714783800362,0.01751472674878238,0.03391919750944266,0.022657473745526558,0.9492388655270408,0.9871590195676626,0.04509437146124446,0.0412637716374435,0.04509431413018334,0.04509437146124446,0.04509437146124446,0.038583501015389446,0.03236612507150616,0.03893985399330504,0.010754831919799479,0.017192845349612802,0.02592176390809916,0.01123545149519086,0.02359882952578346,0.02461586225225364,0.027830877924676138,0.024500018748947142,0.027930185148268123,0.09960303757562254,0.00996504386491186,0.07857133142869868,0.06583576699992204,0.07857124992133127,0.07857133142869868,0.07857133142869868,0.06080451893583709,0.058849663039127774,0.05948572730173836,0.009633745872397839,0.01526571139385258
52,sticker_detection,retinanet_resnet50_fpn,0.45,0.021960671197513198,0.01172381879889612,0.0332357741421208,0.06487135809572261,0.020384371362235018,0.038709580191483364,0.025567488337689282,0.9559132547967654,0.9887577615739513,0.05639858589239386,0.051990092024002885,0.0563985229844585,0.05639858589239386,0.05639858589239386,0.039057100444097256,0.033439643513013616,0.03923221192868276,0.01567863492160108,0.02008250120425692,0.028428201518908642,0.01436735783558366,0.02961417269046876,0.03041939308154492,0.029775567142438463,0.0316649419323624,0.0313880821008066,0.08746087547933479,0.00906465245826898,0.08060094989337627,0.06884516429431367,0.08060089143517693,0.08060094989337627,0.08060094989337627,0.05606029601828748,0.057182281876003035,0.055313979377483634,0.01475813233997686,0.021256446262626603
53,sticker_detection,retinanet_resnet50_fpn,0.5,0.033827151454860344,0.011771176568390121,0.04485561604988842,0.07936898779817332,0.03228751615593714,0.05189120267562376,0.03818563688076752,0.9622368928543914,0.988337019855207,0.07501981703065286,0.06935857996822159,0.07501973055737465,0.07501981703065286,0.07501981703065286,0.040680861755165075,0.0336190806971558,0.04072664947674766,0.015479328985645979,0.01904513283650166,0.04638161997816952,0.013067542306295959,0.045764803218676584,0.043106485611122194,0.04405635545795802,0.04572811449056742,0.045793542097239244,0.07511959540298643,0.00789291338948862,0.09697048504723838,0.08559318891268963,0.0969704219265169,0.09697048504723838,0.09697048504723838,0.061292797444648814,0.06003928941507112,0.06062809144748778,0.016852620011433478,0.02170513508242012
54,sticker_detection,retinanet_resnet50_fpn_v2,0.1,0.0051561561561560805,0.00544013457902336,0.01048517962406842,0.019221365615962938,0.00604087637420964,0.007291172027760221,0.00629974505034994,0.6624690421851372,0.9314792471613803,0.015081748415081659,0.0120524165071676,0.015081719705005039,0.015081748415081659,0.015081748415081659,0.01752252252252242,0.01175782676411186,0.01728930553009162,0.00504395441277838,0.0037718954373940003,0.0165904655573689,0.01056784892201054,0.02507342674079488,0.016030477638209563,0.02033106669440288,0.011595654066374101,0.01626441607719138,0.22820541188139315,0.05630159737521852,0.04679901850094006,0.03435540367170018,0.04679895885141742,0.04679901850094006,0.04679901850094006,0.04763058091389346,0.027997696911700322,0.045894911038149425,0.01095937978187022,0.00794932651103082
55,sticker_detection,retinanet_resnet50_fpn_v2,0.15,0.00810393727060386,0.0053532699366031795,0.013358441775108382,0.025414736701708362,0.0090018256191095,0.0106954547497726,0.009553873460315821,0.7234769244471861,0.9371818366221589,0.0234617951284617,0.01912336071723552,0.02346175320661088,0.0234617951284617,0.0234617951284617,0.018562145478812082,0.01404496848096328,0.01821038022376112,0.0045823793540225605,0.00698190138598666,0.025330358545970776,0.00982890284956254,0.0328976184421659,0.02317956820345898,0.028137571575193178,0.017635495849161943,0.0253123579188875,0.17547175121264993,0.06241664651477058,0.0752760618633187,0.05719461413216446,0.07527596245814072,0.0752760618633187,0.0752760618633187,0.04789804826887948,0.03323382493620024,0.04614290341162874,0.01004539514423236,0.014050290869121199
56,sticker_detection,retinanet_resnet50_fpn_v2,0.2,0.0099131353575797,0.0058714269825380205,0.01553764875987088,0.02994186580524018,0.010839922562144699,0.01323234690734754,0.011491904382432961,0.7603532005182341,0.9403170138633374,0.026941941941941862,0.022042233293501003,0.0269418935263606,0.026941941941941862,0.026941941941941862,0.01792751084417738,0.01275131997658632,0.01759966261481858,0.00396590782644832,0.0036149902795123397,0.0294656672549392,0.012280006427088281,0.038995432766690465,0.025789188571202697,0.0317734471689642,0.02146421380804862,0.02917415063132172,0.13788035756973277,0.06594724805403775,0.08100203796016789,0.06067250401062958,0.08100195315672902,0.08100203796016789,0.08100203796016789,0.04490523224188328,0.03027663068314858,0.043117304774049084,0.007631444374149039,0.0057391493739404
57,sticker_detection,retinanet_resnet50_fpn_v2,0.25,0.01202989100211312,0.00509031253475688,0.01702966855744626,0.035150279967479756,0.012326187298409421,0.01628798742195552,0.013967762163666058,0.7838374698148632,0.9401188327016641,0.033415081748414996,0.02732861930688632,0.03341501723701914,0.033415081748414996,0.033415081748414996,0.016906072739406,0.01364992299219272,0.016808076839613557,0.00591426610913914,0.00637934508741418,0.03313889004983802,0.0102263023112032,0.04159296111784398,0.027931804403379817,0.034412302002680736,0.02399195610332544,0.032947443435326164,0.09932726501630193,0.0683636078711865,0.095387483264298,0.07052492313769446,0.09538737302969683,0.095387483264298,0.095387483264298,0.0429714071672172,0.033869543116672965,0.04223051140269824,0.01186775997852162,0.010941594605612521
58,sticker_detection,retinanet_resnet50_fpn_v2,0.3,0.01224218663107542,0.005692108775442,0.0177861472583694,0.038185763217949344,0.01302360754212598,0.01741689710348726,0.014380207099466361,0.8047015569225074,0.9417204648766877,0.03348682015348672,0.02752550662935448,0.03348676253248746,0.03348682015348672,0.03348682015348672,0.0164260093426759,0.01179344410265676,0.0162733841465419,0.005674696638924099,0.007600488879676059,0.03339791448028528,0.0094016966321357,0.04159024663366078,0.026998782028146463,0.034085322780975855,0.0236414561469749,0.032676934254345355,0.07754867765637677,0.0716413831983297,0.09882229098204014,0.0742348422881192,0.09882218753790104,0.09882229098204014,0.09882229098204014,0.033847640537375476,0.021420728506276698,0.033510768834893775,0.0096785926237973,0.012992186364242961
59,sticker_detection,retinanet_resnet50_fpn_v2,0.35,0.013519463908352741,0.006568818818818741,0.01997717161606042,0.042423656183781036,0.014247823340415838,0.0192719603493446,0.0156454189130023,0.8188642327166866,0.942999506873214,0.03509342676009336,0.028711541225602044,0.03509335782290884,0.03509342676009336,0.03509342676009336,0.02022630964297622,0.014845864263237621,0.01977448857042678,0.00569950806134814,0.00907010901676918,0.032082312849397956,0.0106971793280039,0.041364189922765734,0.025290638035976122,0.032859584694106735,0.023868169887605338,0.03191130176685476,0.06055422111660959,0.07064681989385033,0.08889109791672181,0.06337718033542836,0.08889098748414914,0.08889109791672181,0.08889109791672181,0.04453487464166096,0.031183032151100278,0.04268047914696936,0.00909329940723968,0.0172529776696005
60,sticker_detection,retinanet_resnet50_fpn_v2,0.4,0.014832832832832741,0.00568315537759972,0.02034726393059716,0.04642802141121096,0.01534699265563454,0.0217856964440373,0.016936942753582616,0.8294533002969819,0.9419621032408143,0.0392792792792792,0.0332891862610253,0.039279213635489155,0.0392792792792792,0.0392792792792792,0.0178093212259878,0.014534992896164719,0.01782936058596942,0.006476971636945381,0.01045306873774698,0.03275672509615296,0.007017805963431061,0.03850396280845682,0.026182970695025322,0.03386928486455206,0.0240953406225475,0.03235219092575168,0.05441882717146178,0.07761458088540105,0.09505234751930118,0.07091422730655958,0.09505227589534532,0.09505234751930118,0.09505234751930118,0.03451023961190882,0.030348674455634262,0.03382247017505942,0.01034185512592788,0.0207768823985023
61,sticker_detection,retinanet_resnet50_fpn_v2,0.45,0.01727403991292872,0.006367979090201199,0.023423912007245258,0.05180097932922099,0.0175319897819897,0.025011098752853,0.0196112053332202,0.8367254697656952,0.9417770681995231,0.044381047714380964,0.037504003408614685,0.044380965007130534,0.044381047714380964,0.044381047714380964,0.02024591257924582,0.015294897070329421,0.0199122251053598,0.00645573017714436,0.00906788022122464,0.03410173797351642,0.01012345645914292,0.042190596660027856,0.02588066955454022,0.035596462998129616,0.02686332058497954,0.034514983646047936,0.0678562480078498,0.07929631705124482,0.09691692046534084,0.07096432561687872,0.09691680485163803,0.09691692046534084,0.09691692046534084,0.04138811500389062,0.030498847122977457,0.04029832655000518,0.01452443624276816,0.01477081812171438
62,sticker_detection,retinanet_resnet50_fpn_v2,0.5,0.02278075694742354,0.0054580969858746605,0.028046884185772957,0.05995874907710476,0.0225854505298949,0.030961568019911963,0.024778146723534643,0.8458702800828698,0.9415805967431616,0.053960071182293325,0.04613380767273378,0.05395997299679391,0.053960071182293325,0.053960071182293325,0.01836503169836494,0.013581662545061341,0.017889355913629758,0.006304449254781361,0.00868970207642944,0.04103517470826776,0.00983431963406476,0.04889455384085828,0.0313888503222058,0.044034572461021375,0.035740516479857896,0.0434742603930547,0.07847990363590299,0.08340674270632009,0.10259111079324201,0.07676631438158041,0.10259095603835647,0.10259111079324201,0.10259111079324201,0.04041512765403374,0.02811116610082896,0.0388984749035455,0.010983015992583,0.013051329838451958
63,sticker_detection,ssd300_vgg16,0.1,0.03378753473970856,0.2588398666745181,0.2801436146117147,0.15341126716219197,0.03378753473970856,0.05574269074578027,0.04631321014148404,0.9827817461314607,0.9945718234341981,0.06405699177438295,0.053858283559166095,0.06405691821695329,0.06405699177438295,0.06405699177438295,0.16495425135755232,0.10936951128916358,0.1601215696125306,0.06311930152741971,0.11126265784427106,0.11126263772546174,0.060431174458082916,0.1244986625198802,0.13164574918566818,0.11126263772546172,0.11914640084586274,0.12187226555281575,0.04841571480869908,0.0100761143781255,0.15700956897275903,0.1366310402065767,0.1570094162428659,0.15700956897275903,0.15700956897275903,0.00980152841039734,0.009434851367685659,0.0089926143001065,0.007695544059477121,0.009856460236685339
64,sticker_detection,ssd300_vgg16,0.15,0.04978140034444372,0.33970906519282196,0.36823512819288023,0.2067099249044792,0.04957869764174102,0.0776945661886627,0.06583778195355375,0.9927728659959028,0.9967129178049717,0.08966294555424976,0.07578980667581066,0.08966284189313249,0.08966294555424976,0.08966294555424976,0.1946234376293084,0.12324732682121067,0.18765366154894292,0.055214933250067474,0.10832134507655355,0.15589018132780819,0.0810075457261619,0.15928670362446917,0.1817983806781363,0.15501837052336243,0.15555372184727978,0.1648303878012917,0.023865985637531263,0.0065888309166969,0.20178671839336332,0.17559811003365144,0.2017865233853524,0.20178671839336332,0.20178671839336332,0.018865895485645722,0.013010842686336,0.017498273503395962,0.0054965679156064404,0.00610858118228436
65,sticker_detection,ssd300_vgg16,0.2,0.07423643809440901,0.40568112356705566,0.4461230041492878,0.25872446401002747,0.07279499665296756,0.10657479937398054,0.09224791677418964,0.9941088863943557,0.9962919425700519,0.1209368063715889,0.10474731071803196,0.12093667473552976,0.1209368063715889,0.1209368063715889,0.21427042956433157,0.13329575230126348,0.20548024308552923,0.05120898083793144,0.10696059417488638,0.2192951345642212,0.07752649081833565,0.1780378387721934,0.2273384729429825,0.2130945621270023,0.19784074632682605,0.21709389589600986,0.02120271949568222,0.009937587395226221,0.253589188579266,0.22079788282387805,0.25358893621271383,0.253589188579266,0.253589188579266,0.020168649932694783,0.01205064942789676,0.01944287888261054,0.0036059981551436,0.00421088056539106
66,sticker_detection,ssd300_vgg16,0.25,0.09897813310204603,0.45058295512264035,0.5002250222947817,0.3014781264174358,0.09296461958853251,0.1305172990983611,0.1149900820572207,0.9946546100292963,0.9946765093264522,0.15153832092962521,0.13353848486753808,0.1515381517509315,0.15153832092962521,0.15153832092962521,0.22177245887055203,0.13638529948226694,0.21228597033434635,0.05088617752004108,0.10449058792433619,0.29077367243751123,0.06629562706114966,0.18774691556325848,0.26193081947219177,0.2649081466423179,0.23918362677967764,0.26506528648934513,0.0192278991185838,0.017336910581295658,0.33417813483584247,0.2934058387984061,0.3341777954335294,0.33417813483584247,0.33417813483584247,0.029517996976456278,0.009083877026871079,0.026664840114019,0.006689158646972381,0.006533749405791401
67,sticker_detection,ssd300_vgg16,0.3,0.12641125799712744,0.493295088986772,0.5536860460176294,0.33011243973947935,0.10428363036949981,0.14633309335122055,0.12813365582121736,0.9898971998928594,0.9880011587691442,0.1886745509484639,0.16694935590563645,0.18867434101999542,0.1886745509484639,0.1886745509484639,0.2236490048414804,0.1399483526587011,0.21417256835326395,0.051828303918608785,0.10416969090618303,0.34355501812650036,0.07230948498853737,0.19778698649740586,0.23135785875322137,0.24835891547731848,0.21447169272908156,0.24293611667541026,0.041392681041568305,0.046794860716764565,0.3878824540233432,0.342880851155138,0.38788205959212146,0.3878824540233432,0.3878824540233432,0.026535841625390445,0.01015183626098748,0.02373074106977202,0.00865149677406182,0.00473208637356178
68,sticker_detection,ssd300_vgg16,0.35,0.15196549318469596,0.5249819446082078,0.5943292630274558,0.35182941398587275,0.11252555324475602,0.16120756650040974,0.13974234408909053,0.9810292911850299,0.9781256120504445,0.21725621397795297,0.1943598788510055,0.21725598314259892,0.21725621397795297,0.21725621397795297,0.22072888403580757,0.13981126411232914,0.21156725828100167,0.05429081090239716,0.10403944530585427,0.40263071535613226,0.0662324914875824,0.21837504143046607,0.19745963945739392,0.23320681956852685,0.19554211546329142,0.22393402142548338,0.07965579264212294,0.0893986269996517,0.43399760059969344,0.3820572946044475,0.43399718382193064,0.43399760059969344,0.43399760059969344,0.03059934104272848,0.0066853401921886406,0.02664951049962282,0.00811860077080748,0.00590983344712674
69,sticker_detection,ssd300_vgg16,0.4,0.17548427273028713,0.542400858100262,0.621383576663275,0.37609480429792536,0.12202781627383066,0.1755148722635013,0.15071849636205253,0.9773410276604295,0.974962619131588,0.2389408430169299,0.214801567764842,0.23894058045134542,0.2389408430169299,0.2389408430169299,0.20959331735199638,0.13642422189778391,0.2015271643211865,0.05762094949435657,0.10667127097232962,0.4203908716945749,0.06480827507054912,0.21099686777922394,0.155730832546786,0.1905608192835991,0.15812451454414847,0.1818737425381263,0.0959611499710851,0.10328541195041943,0.45697973958336374,0.40282076789141963,0.45697926695162333,0.45697973958336374,0.45697973958336374,0.03465479457880668,0.013048305659178699,0.03096590044255852,0.007597699254563581,0.00709935663189064
70,sticker_detection,ssd300_vgg16,0.45,0.20262532252749638,0.561971230593238,0.6507920785604046,0.3994306529507865,0.13729518804518792,0.19346795971801567,0.16676248797695956,0.9727514256788938,0.9700042886457529,0.26505964691399464,0.23983578205232173,0.2650593592508298,0.26505964691399464,0.26505964691399464,0.20233426999721998,0.13442273046574965,0.19496323511149133,0.06124043048714384,0.1071092676454235,0.45058003630825594,0.05981366012119932,0.21521709575038792,0.1266918836846584,0.17122058844084248,0.1395956544827353,0.1593856060080891,0.11572266974761658,0.12354589573579225,0.47925988688140003,0.42088643534692743,0.4792594043934072,0.47925988688140003,0.47925988688140003,0.043085240483225,0.01251597991972194,0.03859064757802712,0.01040881371443716,0.0061201236047598
