case_study,model,dropout_rate,[obj_level] kill_rate_miss_mean,[obj_level] kill_rate_ghost_mean,[obj_level] kill_rate_miss_ghost_mean,[match] iou_mean,[match] vr_diff,[match] ie_diff,[match] mi_diff,[match] var_diff,[match] ps_diff,[miss] vr_diff,[miss] ie_diff,[miss] mi_diff,[miss] var_diff,[miss] ps_diff,[ghost] vr_diff,[ghost] ie_diff,[ghost] mi_diff,[ghost] var_diff,[ghost] ps_diff,[obj_level] kill_rate_miss_mean_CI95,[obj_level] kill_rate_ghost_mean_CI95,[obj_level] kill_rate_miss_ghost_mean_CI95,[match] iou_mean_CI95,[match] vr_diff_CI95,[match] ie_diff_CI95,[match] mi_diff_CI95,[match] var_diff_CI95,[match] ps_diff_CI95,[miss] vr_diff_CI95,[miss] ie_diff_CI95,[miss] mi_diff_CI95,[miss] var_diff_CI95,[miss] ps_diff_CI95,[ghost] vr_diff_CI95,[ghost] ie_diff_CI95,[ghost] mi_diff_CI95,[ghost] var_diff_CI95,[ghost] ps_diff_CI95
sticker_detection,fasterrcnn_resnet50_fpn_v2,0.1,0.009335270012789366,0.006369632423120733,0.0155789765099842,0.029732164926450238,0.0075452770600057005,0.0069247947667070665,0.008958425091082333,0.8467364631727469,0.9773852788449696,0.0316020671834625,0.016609801003581465,0.0316020452063106,0.0316020671834625,0.0316020671834625,0.02210419722047623,0.007117165201415666,0.021611264224297964,0.008095813310434434,0.012177223483294733,0.02128628028703636,0.01921239482470578,0.033455011747323564,0.01722923671611057,0.016236916744839028,0.013923400287579268,0.019040950805937623,0.2848632128624535,0.021395629400717348,0.07303064932302483,0.036946559714473644,0.0730305803900458,0.07303064932302483,0.07303064932302483,0.06838583900641639,0.017981703970805476,0.06743431296187286,0.018286623099065306,0.027600557145905095
sticker_detection,fasterrcnn_resnet50_fpn_v2,0.15,0.0105705974473416,0.006380657401587567,0.016706810404484768,0.035826372217586167,0.0105705974473416,0.009888673260848167,0.012435286028967965,0.8763567156836984,0.9800341159443587,0.032031007751937936,0.01766523391447693,0.032030977704791,0.032031007751937936,0.032031007751937936,0.023763111949158398,0.0078768608184182,0.023313612070682267,0.0058952204634044325,0.0058091866553967005,0.023573779873831916,0.016326101153356604,0.03532254018521451,0.02311310820079319,0.023573779873831916,0.018968435062944235,0.02694455364767654,0.22723856625642364,0.01788028544984094,0.07130605576534985,0.038582808012155904,0.07130597712295861,0.07130605576534985,0.07130605576534985,0.06306515390177166,0.018832939195893267,0.061615530386724446,0.020223859446081353,0.02139271154925134
sticker_detection,fasterrcnn_resnet50_fpn_v2,0.2,0.0124060527758202,0.0065209302325581,0.018684319384319335,0.040100688202163205,0.0124060527758202,0.011912514636802768,0.014717596221014068,0.8972893438452253,0.9829045181938199,0.03681653746770023,0.0200569968651144,0.03681650031648313,0.03681653746770023,0.03681653746770023,0.026418604651162733,0.008731632625764133,0.0256380193607063,0.0058964522860141,0.009712434798428433,0.02839172318889616,0.018814926052155793,0.04027652704814969,0.0265939671818043,0.02839172318889616,0.02082133038375254,0.031755803287934134,0.19056632577269725,0.015623339666967096,0.08292832715120407,0.04382729759986554,0.08292822748004854,0.08292832715120407,0.08292832715120407,0.06988786850155894,0.020510066355656584,0.06766606293993598,0.013487529578933222,0.024313665905553707
sticker_detection,fasterrcnn_resnet50_fpn_v2,0.25,0.013942891446767367,0.009547214323958433,0.023087546400724666,0.0442140607962418,0.013942891446767367,0.014076151086049668,0.016573225011234632,0.9162906178621156,0.9835317139608594,0.04020155038759684,0.022711455303871933,0.0402015157942223,0.04020155038759684,0.04020155038759684,0.03233410154340383,0.011466893150425332,0.03158761889070007,0.0089636117028876,0.014039577387349234,0.030712282253815563,0.025900505698475112,0.0480539431374055,0.028089174030430267,0.030712282253815563,0.025705121540330916,0.03538256671855562,0.15440292096791558,0.011928752819224763,0.08891173075701277,0.04904521244716517,0.088911640979476,0.08891173075701277,0.08891173075701277,0.08469030718388641,0.0256560101098996,0.08246752505056869,0.019357612259860026,0.034389345158397464
sticker_detection,fasterrcnn_resnet50_fpn_v2,0.3,0.016441915276798967,0.0108622133761668,0.02712906684999707,0.04838371064252859,0.016441915276798967,0.017692586921522164,0.0195458335341885,0.9284503246963066,0.9847260093654224,0.051616709732988764,0.030077959073491266,0.051616660324720766,0.051616709732988764,0.051616709732988764,0.03486989314896286,0.012169396855113167,0.034087527050388367,0.009528106878803733,0.0151551726213484,0.03606893790401126,0.024693603238373073,0.0564318301732684,0.030304820818602873,0.03606893790401126,0.031066527314128425,0.041132858237234934,0.12722660922524617,0.011280433526203736,0.11337322164083498,0.06492018825775323,0.11337309992503544,0.11337322164083498,0.11337322164083498,0.08981412879500401,0.025298565304972036,0.08712978906088395,0.01505927550693923,0.030614941884169244
sticker_detection,fasterrcnn_resnet50_fpn_v2,0.35,0.019532406825430032,0.009934293762200667,0.02910068606812787,0.052294163412045035,0.017568582536024335,0.0192960350022575,0.020208674018605034,0.9392366654700853,0.9870009984040009,0.06063477430919286,0.036076384436194764,0.06063470656139083,0.06063477430919286,0.06063477430919286,0.0367561980585236,0.011942205591330267,0.035563280349155464,0.010357422384660022,0.0174622763464637,0.041320711000555406,0.024613030049299673,0.060802468400109555,0.030158159695564478,0.037260894443884564,0.02742852038191653,0.040630078178351015,0.1056597508040941,0.009653689079444413,0.12765137561574708,0.0756872725224397,0.1276512258386435,0.12765137561574708,0.12765137561574708,0.0937527910199697,0.027526817554311175,0.09037627556391077,0.02503343446374456,0.041427965150850274
sticker_detection,fasterrcnn_resnet50_fpn_v2,0.4,0.020722715597909367,0.011512091160928333,0.03160030112665766,0.055367734354732336,0.0186813719286587,0.021831648353673832,0.021762258874084034,0.9474323194149181,0.9866573365298866,0.06283115673813343,0.03846556926779147,0.06283108028383623,0.06283115673813343,0.06283115673813343,0.03797583630141766,0.0128688496862173,0.03640154308357127,0.011301392953793767,0.013582078020757468,0.04361273294668701,0.0313137875941347,0.06839203157781683,0.03205675029139463,0.039223484743598644,0.031411404916723604,0.044165833442599854,0.09461628529188985,0.007356814720862367,0.1324555923707382,0.0817895309909035,0.13245543297299261,0.1324555923707382,0.1324555923707382,0.09506962601483476,0.027303250221762134,0.09121812175685637,0.01863114081908899,0.023411002289073505
sticker_detection,fasterrcnn_resnet50_fpn_v2,0.45,0.021566481492062833,0.010812154014479533,0.03189565509332947,0.0581342541598965,0.0176115836766999,0.025136305300140337,0.021431109196486133,0.9574863767181597,0.9889610833567851,0.06364853225318336,0.039505579658576734,0.06364845737296877,0.06364853225318336,0.06364853225318336,0.03589566310496537,0.013286544966884667,0.035024181536600835,0.013609309385880999,0.020214686656005766,0.0456344988855411,0.027707523297151482,0.06306910287608529,0.02586832145207839,0.03636741503503141,0.028792773637643754,0.042112869035616646,0.07306637758806847,0.006685072984759785,0.13725644584304986,0.08195306494073863,0.1372562482286346,0.13725644584304986,0.13725644584304986,0.09650215600118331,0.028723368621145696,0.09332370055008911,0.025036668116187988,0.03257898228208507
sticker_detection,fasterrcnn_resnet50_fpn_v2,0.5,0.021147628883287733,0.0171670381344799,0.0377673030122642,0.0633243909135435,0.0200365177721766,0.03199289441231113,0.02498449264002736,0.9636811647060619,0.9900621475379854,0.06501304560374323,0.0401501609157899,0.06501297845349957,0.06501304560374323,0.06501304560374323,0.04883446236934603,0.016942874666943733,0.04638420170761883,0.013733020366387632,0.020143166267624732,0.04357893577809281,0.0328528833854084,0.07327493107288843,0.02855673214500113,0.041534415686868935,0.02871174738002032,0.04568108454317832,0.058022944935086876,0.005797653307798477,0.13547933723467265,0.08123024446204462,0.13547917435342965,0.13547933723467265,0.13547933723467265,0.09257545128379122,0.0295787288898908,0.08798633155017052,0.01542228427686218,0.03395928991900203
sticker_detection,retinanet_resnet50_fpn,0.1,0.004615861992022933,0.0026326481280041004,0.007199490512183967,0.0193117630525813,0.004615861992022933,0.006657115348664467,0.006098035127571799,0.7614562136061825,0.9718218417318125,0.018347139709368732,0.016662657834433565,0.018347108343589602,0.018347139709368732,0.018347139709368732,0.010930744986472533,0.008682235376085434,0.010917023633877634,0.0023647652907021668,0.0012089350067524,0.010831300735900743,0.0018672479335816727,0.008797832996108689,0.007993763556983132,0.010831300735900743,0.010489786238353204,0.010260752780648563,0.30178233261247267,0.025551855204013305,0.030199478807328796,0.02588538916390541,0.03019943475046746,0.030199478807328796,0.030199478807328796,0.005389759606407308,0.010000480253323773,0.005393006145856534,0.005830557347526859,0.004079176875505586
sticker_detection,retinanet_resnet50_fpn,0.15,0.004477449585808701,0.0039386600222513,0.0083323842418269,0.0227435182311628,0.004477449585808701,0.0076821784947454,0.005757304562879734,0.8241633884305637,0.9771029803089489,0.0182202326165174,0.016309439596252532,0.018220198449556635,0.0182202326165174,0.0182202326165174,0.0152692940618637,0.012605504241968832,0.015258500911951066,0.0047678020865547675,0.0072050434755575,0.009385862169023804,0.010083634190792024,0.008922099004643302,0.005718098446709516,0.009385862169023804,0.009369901435223538,0.009026151236818335,0.2342948009374655,0.018887795857413816,0.025327859633568428,0.020686305541989514,0.02532781621687179,0.025327859633568428,0.025327859633568428,0.03534330761588959,0.03145086014929505,0.03529921761043764,0.0072648795363232654,0.012225037553559205
sticker_detection,retinanet_resnet50_fpn,0.2,0.0043839543878243,0.004718294145538667,0.009102248533363033,0.02635537495782303,0.0043839543878243,0.007905721458069467,0.006155982301684633,0.8653781226747898,0.980812669827141,0.012251415502189436,0.0114867236330657,0.0122513960358411,0.012251415502189436,0.012251415502189436,0.01631592893202793,0.0114178457024411,0.01625342262180793,0.0009298195670151137,0.0028283788783941334,0.005728156756317622,0.010350402831460034,0.00518836528624033,0.004439655534097097,0.005728156756317622,0.005037376774099334,0.005551995988608782,0.21119847647045917,0.017287045058401184,0.006941221699159761,0.008119318351412162,0.006941233652313291,0.006941221699159761,0.006941221699159761,0.03356541441150742,0.030036731497483565,0.03352684097931531,0.0020639064591726334,0.006900990815268637
sticker_detection,retinanet_resnet50_fpn,0.25,0.005434877602060233,0.005027838541770367,0.0104136965359875,0.030499717754824168,0.005434877602060233,0.010357566210088001,0.008315462285748034,0.8960782794388576,0.981467490651811,0.0193066131146626,0.017572854930681767,0.0193065781710193,0.0193066131146626,0.0193066131146626,0.01778121775025793,0.013129715331594965,0.018414769174408867,0.005553196112571834,0.008888818110159133,0.009919861675511775,0.009084934267636381,0.004404165772739202,0.007834586591265137,0.009919861675511775,0.01025459523447201,0.011506915572439793,0.16164262957919734,0.012848713610524323,0.018681804167181813,0.015222456138685033,0.01868177971086123,0.018681804167181813,0.018681804167181813,0.029764236233307963,0.028519295646735342,0.02829196971606323,0.009588370511494465,0.016214651851408066
sticker_detection,retinanet_resnet50_fpn,0.3,0.006300635000325366,0.006156715096343534,0.012457350096668934,0.0343051120515349,0.006710135409825766,0.010911376668247333,0.008700985687317166,0.9137941596170145,0.9853226309658294,0.02234819959278157,0.019958207155649197,0.022348164078312537,0.02234819959278157,0.02234819959278157,0.0233468209474401,0.0188557230549239,0.023875003382976667,0.008626124809157634,0.013968044277083666,0.01868172718887579,0.013189475785289008,0.012551378546488655,0.012635006602303406,0.018008974823760845,0.014464680624437655,0.019408044003336712,0.14553436230916664,0.013183518863366056,0.05317712937848298,0.045614850507322224,0.05317705889563111,0.05317712937848298,0.05317712937848298,0.05168927256509002,0.046580920826807974,0.05043274400091538,0.008787604788716721,0.02269050972230785
sticker_detection,retinanet_resnet50_fpn,0.35,0.0050603854628622,0.008113004645512366,0.013161206872507132,0.036480459015395574,0.0050603854628622,0.011337846276767899,0.008262156601748033,0.9282715394891309,0.9846558684401246,0.017875770507349436,0.015876071308083498,0.017875739587214,0.017875770507349436,0.017875770507349436,0.0263231940476522,0.019755566365078,0.026725356839820663,0.008134240351017534,0.0139655615557134,0.009898699753799863,0.011774373238192961,0.004152212599630347,0.008336599299258977,0.009898699753799863,0.010020201456603671,0.010199992282950859,0.11854583585862566,0.01072423250268265,0.015758916771046273,0.010912037046590332,0.015758896739188257,0.015758916771046273,0.015758916771046273,0.04266716136545283,0.03597808027466634,0.04182544208277552,0.015171667499262033,0.003688863139508196
sticker_detection,retinanet_resnet50_fpn,0.4,0.005356327689918967,0.0069058244445240995,0.0121455649590324,0.039777246529521165,0.005356327689918967,0.0120914344012131,0.008725683263469399,0.9417944730297926,0.9881861565497413,0.017721669037458435,0.016236557666062898,0.0177216411770123,0.017721669037458435,0.017721669037458435,0.0219338339887875,0.0175942757652072,0.022182575601359666,0.0103959581931685,0.012999295305694667,0.010137209778829778,0.004729663541894447,0.005228562010444634,0.014603776408415314,0.010137209778829778,0.012574865427140666,0.01141666496014713,0.09501255299445721,0.009809595855050935,0.021941986817353272,0.019945407433885065,0.021941980801653643,0.021941986817353272,0.021941986817353272,0.01518561125635654,0.023939075803934482,0.014572977247308739,0.014984451228148395,0.02094020955842174
sticker_detection,retinanet_resnet50_fpn,0.45,0.007448783923242067,0.0086617300626588,0.015894043645591566,0.04624364513876147,0.007448783923242067,0.0160491100859101,0.012050901271402834,0.9535373272559134,0.9893968680667674,0.02647686386076473,0.024163857596121403,0.0264768210027219,0.02647686386076473,0.02647686386076473,0.0276119618070082,0.023387207994486833,0.027714497653740035,0.0113740838604015,0.0183433016166787,0.01606110347195786,0.013062763941685032,0.013406127317444833,0.014131634327629308,0.01606110347195786,0.01874141007639561,0.016730586417692817,0.0827047283242411,0.009990952796562902,0.037998579603025655,0.032800680165486366,0.03799853862380852,0.037998579603025655,0.037998579603025655,0.04099411633888464,0.041076625548025214,0.04045627367773034,0.012761989673690178,0.016164994597769364
sticker_detection,retinanet_resnet50_fpn,0.5,0.009712076627711234,0.011413084911536866,0.02072004279821613,0.051741435572885734,0.0099900107678745,0.01832646426127257,0.014603924735749068,0.961628839987732,0.9905488326028351,0.03062714417203577,0.028336727875218664,0.030627105504148933,0.03062714417203577,0.03062714417203577,0.030885304809453364,0.025428249958693833,0.032259020612657396,0.011769803323646334,0.016258425481584033,0.019434108628638796,0.00660895468209416,0.01223885637961225,0.02103428441557902,0.01978505995390576,0.022251490177516996,0.021943088140213275,0.06554811204590882,0.00807085588814319,0.0543507790682311,0.0507873331688239,0.05435070537535093,0.0543507790682311,0.0543507790682311,0.017836938197577198,0.02427761953719221,0.016805902717765133,0.004716484149659234,0.006684241894732842
sticker_detection,retinanet_resnet50_fpn_v2,0.1,0.0023662551440329,0.0034442776109442335,0.0056870759648537,0.012210825636939667,0.0033159227603672,0.0032204042813571334,0.0030962613113329628,0.5811583635020123,0.9235854276927257,0.005555555555555533,0.0043822884114485,0.0055555476418513,0.005555555555555533,0.005555555555555533,0.0120954287620954,0.0094504565096044,0.012090064008274967,0.004433169051498467,0.0014787942473709333,0.010181174154630695,0.0045739709688214,0.013074738769816508,0.009143051916670078,0.014267264116355498,0.008738007893263037,0.010966246318657433,0.23721198162956855,0.05073384155560167,0.02390362627608959,0.01885546519583466,0.023903592226168467,0.02390362627608959,0.02390362627608959,0.03076766403321194,0.023533492056496286,0.030745575163829603,0.007121433607877106,0.0012160412068529054
sticker_detection,retinanet_resnet50_fpn_v2,0.15,0.007337059281503667,0.0039144700255811,0.0110046157268379,0.019422495253340267,0.008257789214579267,0.007236764824404667,0.0079605117273312,0.6574645092584296,0.9310564135795572,0.0212462462462462,0.017263648657720534,0.021246213321765166,0.0212462462462462,0.0212462462462462,0.012871204537871167,0.009274882776558134,0.013004959088988933,0.004588210349599601,0.0023776531117283665,0.025383236755971386,0.006029914948555934,0.027323671667289613,0.02332940175723806,0.02754915725366331,0.01884079856359482,0.025292493956869114,0.20436632992551057,0.05725387884767519,0.07388264215370628,0.05708422865561698,0.07388257012647473,0.07388264215370628,0.07388264215370628,0.03047968643427033,0.01986367863346853,0.02991097596908922,0.009264744816559652,0.004667498353156221
sticker_detection,retinanet_resnet50_fpn_v2,0.2,0.0065465465465465,0.0049966633299966335,0.011234567901234532,0.020680192001638134,0.007724997724997667,0.0070478802990232995,0.007505508108868966,0.7022457990024727,0.9354318777792133,0.017067067067067034,0.014065568848697066,0.017067048260674265,0.017067067067067034,0.017067067067067034,0.013908908908908868,0.011433391493423968,0.014077472800214699,0.0038801155700000666,0.0024496442781370333,0.022082610185722353,0.006790104800505549,0.02563928657618754,0.02011703013928975,0.025170847780461712,0.01658558028300259,0.021573959818411773,0.1700651399060116,0.062344634889636194,0.05949258467830812,0.04679054173531648,0.05949251684686402,0.05949258467830812,0.05949258467830812,0.031556460555262546,0.027884429234712873,0.03094458513616603,0.008598515901405647,0.007817631221523487
sticker_detection,retinanet_resnet50_fpn_v2,0.25,0.007678233789344867,0.006686964742520234,0.014241741741741698,0.023617268040854168,0.008318380108503535,0.007678173120093367,0.009025327091046533,0.7422480595547961,0.9388355044134422,0.022005338672005298,0.0179362274165314,0.022005309357973703,0.022005338672005298,0.022005338672005298,0.019494494494494433,0.013683249727620235,0.0191852619369066,0.004685734792206183,0.005818031413120733,0.026895634770296866,0.010710961810961005,0.035161240158274425,0.02458282691198872,0.02962629266495635,0.020354411785509285,0.026114286960313836,0.124035829337631,0.0652649973070682,0.08058354317703692,0.06326017491377366,0.08058344930094452,0.08058354317703692,0.08058354317703692,0.04507838265337587,0.02629642997736634,0.042745836944111514,0.01128598299649398,0.010667204222844652
sticker_detection,retinanet_resnet50_fpn_v2,0.3,0.008019130241352432,0.006545434323212067,0.014441107774441034,0.026301829577773234,0.008636414191969699,0.0091564907170408,0.0094668064534338,0.7717908955230289,0.9415927895460056,0.023356690023356667,0.019302420050926767,0.023356650086456866,0.023356690023356667,0.023356690023356667,0.020338393949505033,0.013374477078432666,0.020292200183684266,0.003562332520501567,0.0031278669173698662,0.027556894830849683,0.012179544623328766,0.03869456152701197,0.02479503112236612,0.030184590188895882,0.020516117824681022,0.027024913030594278,0.1106611626695171,0.06751247129301997,0.07839665743586437,0.06136944515260234,0.07839654802308733,0.07839665743586437,0.07839665743586437,0.053754858294223495,0.03343962284956592,0.05234519936529091,0.003285419140292057,0.002717151758023723
sticker_detection,retinanet_resnet50_fpn_v2,0.35,0.006919419419419367,0.007355549994438801,0.0139251751751751,0.027745909759866665,0.008298020242464633,0.008287368996849266,0.0088608958051858,0.794961887399518,0.9435824473186187,0.018893893893893832,0.015206414672993501,0.018893850846823764,0.018893893893893832,0.018893893893893832,0.021863530196863466,0.014772373093355134,0.020929196077070732,0.004688878019050933,0.007834434292165734,0.021032909320282945,0.012976721303640294,0.0322044059317212,0.01754880416645872,0.023582923768024268,0.014128213791114643,0.020167301514916067,0.09577147803496182,0.06989818410081006,0.055590550375192525,0.040332653252913256,0.055590459728238575,0.055590550375192525,0.055590550375192525,0.05360861371936962,0.03517210878852141,0.05073620243352376,0.010963155885612088,0.016654318417314358
sticker_detection,retinanet_resnet50_fpn_v2,0.4,0.009003447892336732,0.006911772883995067,0.015730035591146635,0.031231447210651932,0.0101351351351351,0.010884381262619232,0.010774590991015931,0.8129089497513088,0.9451933112701504,0.024708041374708,0.020703056627994265,0.024707994332138734,0.024708041374708,0.024708041374708,0.0231781781781781,0.016054704446012435,0.023089091483906334,0.0036301514196096,0.0029531802044524998,0.02138453088686022,0.012756299293647964,0.03208023624637521,0.019170884872519355,0.02272327552429979,0.013360654986219942,0.01977342117479589,0.07336696337444801,0.07196123571342382,0.06344174201718547,0.04728274398668655,0.06344166613649922,0.06344174201718547,0.06344174201718547,0.05601701959188983,0.0404467796906884,0.055748027997261564,0.004697130698755465,0.0036164981777264183
sticker_detection,retinanet_resnet50_fpn_v2,0.45,0.010192692692692601,0.0072162440217995,0.0171620231342453,0.03448715142769307,0.0110568902235568,0.011205277596625767,0.0117947125401466,0.8293552554489215,0.9465475539005596,0.028720387053720334,0.02399603293643443,0.02872033772568387,0.028720387053720334,0.028720387053720334,0.023073073073073033,0.016379906025995667,0.022122756239769267,0.006544595345841067,0.009701851415144567,0.032044671932769477,0.010490261061959296,0.03879754749218221,0.02652945189518424,0.03574332431456017,0.024288725062040446,0.033604100277437675,0.07326839077128712,0.07235866921316854,0.08692504639649065,0.06740034834565872,0.08692496483705212,0.08692504639649065,0.08692504639649065,0.03827564325682347,0.02581366171432563,0.034701056228190835,0.0020915675963319217,0.004194844688751346
sticker_detection,retinanet_resnet50_fpn_v2,0.5,0.011774552330107832,0.008405905905905868,0.019686631075519902,0.03822554945066443,0.012327925568666265,0.013778795251621631,0.013486235439628666,0.8428889732997303,0.9480495075154708,0.03183183183183177,0.026032114209059834,0.031831773580484134,0.03183183183183177,0.03183183183183177,0.024743493493493432,0.016690804111122868,0.024448781085814168,0.006764427269110334,0.011780657344246432,0.03515425948427085,0.01897141494331788,0.05196097338452874,0.027756475149798863,0.036138519521518586,0.025547732403018393,0.03582901312031608,0.07596402526546082,0.07410130391219151,0.09918475577583927,0.07498674137064078,0.09918461851038682,0.09918475577583927,0.09918475577583927,0.06335559456525697,0.03753141596197076,0.06188670833852375,0.010914829898055683,0.016678613359635375
sticker_detection,ssd300_vgg16,0.1,0.024067651502434066,0.4717343747651719,0.48317585720846595,0.13495169375970126,0.024067651502434034,0.03691102936169193,0.032174946715502965,0.9733593157817396,0.9323455218624911,0.04313944379161763,0.03564697096517007,0.04313938806276813,0.04313944379161763,0.04313944379161763,0.1806841227887285,0.12051789458106414,0.17501302893801363,0.07831577716531683,0.12548387285478665,0.08846668785515437,0.11118415870873946,0.15069668871315492,0.1215210687087344,0.08846668785515442,0.09694644283558788,0.09900592956227941,0.07547537508490973,0.12621711000038577,0.12701861406261272,0.10966081269977153,0.12701845491190344,0.12701861406261272,0.12701861406261272,0.013069361355747891,0.0013368265859867055,0.011543676173265556,0.011044309049064128,0.003784637705243879
sticker_detection,ssd300_vgg16,0.15,0.04056050564021573,0.5609064405486507,0.575957606293657,0.1914398053614875,0.04056050564021573,0.05780945502671156,0.05093610854395709,0.987128938481177,0.9691911615532156,0.06784044914479691,0.05669214567919543,0.06784036035252873,0.06784044914479691,0.06784044914479691,0.21252316311727157,0.13404300197942207,0.20420299484362023,0.06773922997031469,0.11938939602327303,0.1498817224839536,0.11191693591001206,0.1644940552829249,0.19051766635578218,0.1498817224839536,0.16183510095573295,0.16498934909631974,0.04299008786161545,0.09621415692703508,0.20639402224874767,0.17877922176501218,0.20639375849575395,0.20639402224874767,0.20639402224874767,0.010763982351665292,0.006137434143484323,0.008472316765422644,0.010253019306423306,0.012567889685612033
sticker_detection,ssd300_vgg16,0.2,0.056793115320289196,0.6224669842848658,0.6411186792646725,0.24064613170851903,0.053639962167136034,0.07172799110754517,0.06620783544963323,0.9856795919519499,0.9791330019275284,0.0918110501806153,0.07706238264038273,0.09181095248140415,0.0918110501806153,0.0918110501806153,0.23923770981510425,0.14397611212804626,0.22835061258335454,0.0618210552513912,0.11222815611713177,0.20314177375869463,0.10934349559038328,0.17104812779673226,0.22043068095408608,0.18957534219839473,0.19775896987772787,0.20495574442529851,0.05725801571319045,0.08193406583002985,0.26148529878017374,0.23156977274301202,0.26148500329861546,0.26148529878017374,0.26148529878017374,0.026223575273740023,0.0048535186801399776,0.022078027275629103,0.011470190094554043,0.007444114007299645
sticker_detection,ssd300_vgg16,0.25,0.08562364849321367,0.6657985384005233,0.6913166367265927,0.2833863923605267,0.07258310795267313,0.0931596885893831,0.08711071032618384,0.9890252163259099,0.9866268538697569,0.1328545937241589,0.11468967993935857,0.13285443342329248,0.1328545937241589,0.1328545937241589,0.25533279073121756,0.15222750725630016,0.24315089983955587,0.05603253604873679,0.11130892238137254,0.323180807253555,0.10410810769629565,0.19432980095421606,0.2742282607182511,0.2670783504850642,0.25831905166167163,0.273735283812821,0.04381083159879746,0.05086334239774379,0.42025057298711116,0.37705491196678464,0.4202500682268283,0.42025057298711116,0.42025057298711116,0.019048197999452572,0.009928120169659941,0.016741272724399615,0.006924358713981531,0.003340339593124444
sticker_detection,ssd300_vgg16,0.3,0.10690663567293997,0.6968689670033316,0.725369663814717,0.30750143096432214,0.0742564855227898,0.10415336582654262,0.0928967515277016,0.9820559183801242,0.9767426137835155,0.16007616311964132,0.13741143645204187,0.1600759813536836,0.16007616311964132,0.16007616311964132,0.25854306209469774,0.15624070170199428,0.24646382679464238,0.05502165529972037,0.10861930282583417,0.3797296041081011,0.09563525150830003,0.18935074318352216,0.2175555871860658,0.2392950746885756,0.2279161638084873,0.24101301583762272,0.07525584493840996,0.0944098793778816,0.4476824582181805,0.40161714313464886,0.4476819571443434,0.4476824582181805,0.4476824582181805,0.027918346284936498,0.002507643844186363,0.024264710251554123,0.0065982557965787525,0.00974292692460507
sticker_detection,ssd300_vgg16,0.35,0.1265291383516021,0.7233969839740899,0.7550505133227555,0.3178190353240249,0.05712223144469513,0.09516832049573858,0.0780798096500382,0.9712011567392683,0.9685241216422575,0.18365985550768152,0.15798293066023594,0.1836596461437131,0.18365985550768152,0.18365985550768152,0.26019737313620456,0.15714238765449934,0.24810765572308444,0.05617800965763786,0.1079237425612314,0.4542582056875038,0.07486430666554181,0.18182143246612997,0.14012442956146876,0.15563091715835778,0.15647338354366963,0.1612710251042645,0.12230606311349106,0.12914548693264719,0.5288497702407409,0.4685078265756808,0.5288492217599013,0.5288497702407409,0.5288497702407409,0.06054163095353349,0.010243288630086165,0.05365294169940325,0.012229366882170445,0.01399062365674052
sticker_detection,ssd300_vgg16,0.4,0.14846868840890579,0.7439107057330334,0.7796881832548669,0.3544856557402321,0.07400922894944624,0.1129805628076761,0.09686685570101966,0.9705061570801826,0.9681694878192655,0.21604697088392733,0.1890714222240246,0.21604673185913328,0.21604697088392733,0.21604697088392733,0.2518024626847664,0.15540247320100595,0.24082178243529792,0.05834146338972817,0.10774329830500007,0.4939808979905488,0.06465420109790915,0.1753338666749948,0.13330050471394234,0.17360772600186544,0.15965500107081884,0.16872007329249952,0.1257376100875728,0.133464438506837,0.5633694886500464,0.4956850865431742,0.5633688879921377,0.5633694886500464,0.5633694886500464,0.05919654906629038,0.013449317397394195,0.05325610885135189,0.009941359204799768,0.0066731563025432
sticker_detection,ssd300_vgg16,0.45,0.17429439765852803,0.757924312940915,0.7985314100168246,0.3872195030971228,0.09295185946816374,0.13470729913280546,0.11835178322729016,0.9663271126750127,0.9626217741670905,0.23506528267397828,0.20972263387445614,0.23506501924026516,0.23506528267397828,0.23506528267397828,0.23834302251501502,0.1517209941047346,0.22862904326125175,0.06290781338304254,0.10915152579071123,0.5507656356436317,0.053856747846802,0.1734273437375026,0.14189750698018555,0.20816377248854717,0.17168970078371565,0.19820511397923088,0.14396237569067302,0.15679031782117495,0.6183676618689807,0.5452414335316758,0.6183669949650725,0.6183676618689807,0.6183676618689807,0.07858796112957313,0.01941410479006411,0.0704653133836587,0.014723726239196818,0.009452421424317186
sticker_detection,ssd300_vgg16,0.5,0.21221119333619332,0.7679762562891229,0.8165207920531737,0.4149043815113171,0.11419709227861392,0.1564516439356724,0.13850182650930334,0.9535161841805723,0.9495759436296402,0.2843213866039952,0.2566999805507912,0.2843210689631523,0.2843213866039952,0.2843213866039952,0.2245317952711122,0.1483985635480337,0.2160626649132729,0.06596176013107265,0.10975599930614821,0.546717425352243,0.04405476911113428,0.1606889957693041,0.06743553633785165,0.13652652834361448,0.11403097651512176,0.1257967838545236,0.19878681683202087,0.2098960378601036,0.5875416399467649,0.5202358982636562,0.5875409539867521,0.5875416399467649,0.5875416399467649,0.07551415770813354,0.02113674356520984,0.0684777305749758,0.014455402853429231,0.007541696037047397
