case_study,model,dropout_rate,block_size,[obj_level] kill_rate_miss_mean,[obj_level] kill_rate_ghost_mean,[obj_level] kill_rate_miss_ghost_mean,[match] iou_mean,[match] vr_diff,[match] ie_diff,[match] mi_diff,[match] var_diff,[match] ps_diff,[miss] vr_diff,[miss] ie_diff,[miss] mi_diff,[miss] var_diff,[miss] ps_diff,[ghost] vr_diff,[ghost] ie_diff,[ghost] mi_diff,[ghost] var_diff,[ghost] ps_diff,[obj_level] kill_rate_miss_mean_CI95,[obj_level] kill_rate_ghost_mean_CI95,[obj_level] kill_rate_miss_ghost_mean_CI95,[match] iou_mean_CI95,[match] vr_diff_CI95,[match] ie_diff_CI95,[match] mi_diff_CI95,[match] var_diff_CI95,[match] ps_diff_CI95,[miss] vr_diff_CI95,[miss] ie_diff_CI95,[miss] mi_diff_CI95,[miss] var_diff_CI95,[miss] ps_diff_CI95,[ghost] vr_diff_CI95,[ghost] ie_diff_CI95,[ghost] mi_diff_CI95,[ghost] var_diff_CI95,[ghost] ps_diff_CI95
screw_detection,best_added_more_noscrews_at_diff_exposure,0.1,3,0.0004273504273504,0.0,0.0004273504273504,0.018474660774591048,0.0004273504273504,0.0017368356688948002,0.0005669860625915629,0.2539028398808105,0.8667441536717824,0.00128205128205125,0.0011333751322082,0.0012820489254678,0.00128205128205125,0.00128205128205125,0.0,0.0,0.0,0.0,0.0,0.005430002024115932,0.0,0.005430002024115932,0.030962651319186633,0.005430002024115932,0.008104653753354141,0.006315075794377024,0.09580654503540047,0.05198377798162806,0.01629000607234843,0.014400896473018182,0.01628997612911664,0.01629000607234843,0.01629000607234843,0.0,0.0,0.0,0.0,0.0
screw_detection,best_added_more_noscrews_at_diff_exposure,0.1,5,0.00085470085470085,0.0,0.00085470085470085,0.0211176606909075,0.00085470085470085,0.0021857287647938,0.0010030784639351255,0.2788924533302028,0.8749277449659731,0.00256410256410255,0.0022667502644164,0.0025640978509356,0.00256410256410255,0.00256410256410255,0.0,0.0,0.0,0.0,0.0,0.010860004048232499,0.0,0.010860004048232499,0.04992584368962755,0.010860004048232499,0.016225319560231252,0.011914843087044014,0.07033946035600203,0.05057379280171809,0.032580012144697496,0.028801792946036364,0.03257995225823328,0.032580012144697496,0.032580012144697496,0.0,0.0,0.0,0.0,0.0
screw_detection,best_added_more_noscrews_at_diff_exposure,0.1,7,0.0006410256410256,0.0,0.0006410256410256,0.021951856049359703,0.0006410256410256,0.00213379757208635,0.0007816429756962066,0.2887676642699309,0.885917867869223,0.0019230769230769,0.0017000626983123,0.0019230733882017,0.0019230769230769,0.0019230769230769,0.0,0.0,0.0,0.0,0.0,0.008145003036173899,0.0,0.008145003036173899,0.05453957787963591,0.008145003036173899,0.016003351347039476,0.009403412658534458,0.08314702684716116,0.015029209158818868,0.024435009108522966,0.021601344709527275,0.024434964193674958,0.024435009108522966,0.024435009108522966,0.0,0.0,0.0,0.0,0.0
screw_detection,best_added_more_noscrews_at_diff_exposure,0.1,9,0.00128205128205125,0.0004273504273504,0.0017094017094017,0.02614906207374135,0.00128205128205125,0.0030563480172207,0.0014850139767551003,0.3199561687361985,0.8919185901664494,0.0038461538461538,0.0034001253966246,0.0038461467764034,0.0038461538461538,0.0038461538461538,0.00128205128205125,0.0011557839694219,0.001282050134976,0.00128205128205125,0.00128205128205125,0.01629000607234843,0.005430002024115932,0.021720008096464998,0.06651298436898628,0.01629000607234843,0.02751479367356991,0.01804416636607743,0.1049553614572563,0.05019618959629484,0.04887001821704593,0.04320268941905455,0.048869928387349916,0.04887001821704593,0.04887001821704593,0.01629000607234843,0.014685627746560832,0.016289991497375457,0.01629000607234843,0.01629000607234843
screw_detection,best_added_more_noscrews_at_diff_exposure,0.15,1,0.00106837606837605,0.0,0.00106837606837605,0.01970063038724175,0.00106837606837605,0.0022024404578824,0.001166872476028215,0.2248673072475892,0.8637782783993876,0.0032051282051282,0.0028334378305205,0.0032051223136695,0.0032051282051282,0.0032051282051282,0.0,0.0,0.0,0.0,0.0,0.013575005060290468,0.0,0.013575005060290468,0.03627350560310697,0.013575005060290468,0.014219182035638074,0.01374032380371102,0.10300862847224182,0.01219530116587086,0.040725015180872036,0.036002241182545455,0.04072494032279159,0.040725015180872036,0.040725015180872036,0.0,0.0,0.0,0.0,0.0
screw_detection,best_added_more_noscrews_at_diff_exposure,0.15,3,0.00106837606837605,0.0,0.00106837606837605,0.02352294068111805,0.00106837606837605,0.00274457429249695,0.0012596191395748324,0.3002804426967378,0.8866173793224612,0.0032051282051282,0.0028334378305205,0.0032051223136695,0.0032051282051282,0.0032051282051282,0.0,0.0,0.0,0.0,0.0,0.013575005060290468,0.0,0.013575005060290468,0.0497846689908547,0.013575005060290468,0.019968926862510963,0.014881826752641984,0.018848644435408467,0.014307359392483903,0.040725015180872036,0.036002241182545455,0.04072494032279159,0.040725015180872036,0.040725015180872036,0.0,0.0,0.0,0.0,0.0
screw_detection,best_added_more_noscrews_at_diff_exposure,0.15,5,0.00149572649572645,0.0,0.00149572649572645,0.027721062307165,0.00149572649572645,0.0031912061496135002,0.00170700518336575,0.3371401217391713,0.8950521871818378,0.00448717948717945,0.0039668129627287,0.0044871712391373,0.00448717948717945,0.00448717948717945,0.0,0.0,0.0,0.0,0.0,0.0190050070844064,0.0,0.0190050070844064,0.05262174699935894,0.0190050070844064,0.025503721390605187,0.02020681935184542,0.028562085005819447,0.029652283388728513,0.05701502125322047,0.05040313765556364,0.05701491645190824,0.05701502125322047,0.05701502125322047,0.0,0.0,0.0,0.0,0.0
screw_detection,best_added_more_noscrews_at_diff_exposure,0.15,7,0.0017094017094017,0.0,0.0017094017094017,0.030917531546000604,0.0017094017094017,0.0038075576476097,0.00196099602110765,0.37029246510918057,0.9066662242315623,0.0051282051282051,0.0045335005288328,0.0051281957018712,0.0051282051282051,0.0051282051282051,0.0,0.0,0.0,0.0,0.0,0.021720008096464998,0.0,0.021720008096464998,0.08042883452841322,0.021720008096464998,0.030292176963240235,0.02348024489877818,0.0957088073446676,0.004122250164378878,0.06516002428939499,0.05760358589207273,0.06515990451646655,0.06516002428939499,0.06516002428939499,0.0,0.0,0.0,0.0,0.0
screw_detection,best_added_more_noscrews_at_diff_exposure,0.15,9,0.0016025641025641,0.0002136752136752,0.0018162393162393,0.03333766729541685,0.0016025641025641,0.0047452768612362495,0.0020510101022035926,0.3879723650891679,0.9075928685834418,0.00448717948717945,0.0040316839745669,0.00448717082696055,0.00448717948717945,0.00448717948717945,0.0006410256410256,0.0005776358795985,0.0006410256410256,0.0006410256410256,0.0006410256410256,0.020362507590436018,0.002715001012057966,0.023077508602493982,0.09591992346764927,0.020362507590436018,0.04482288180724486,0.024966086309432915,0.09976026288620135,0.06451075567276351,0.05701502125322047,0.05122740201343932,0.05701491121470606,0.05701502125322047,0.05701502125322047,0.008145003036173899,0.007339559749287581,0.008145003036173899,0.008145003036173899,0.008145003036173899
screw_detection,best_added_more_noscrews_at_diff_exposure,0.2,1,0.00149572649572645,0.0,0.00149572649572645,0.0239931669039097,0.00149572649572645,0.0029015110303087,0.0016225349088164996,0.2707700277780257,0.8791407637629429,0.00448717948717945,0.0039668129627287,0.0044871712391373,0.00448717948717945,0.00448717948717945,0.0,0.0,0.0,0.0,0.0,0.0190050070844064,0.0,0.0190050070844064,0.04794977915259133,0.0190050070844064,0.0196700546437363,0.019382285002157527,0.09409372251843268,0.0566660937218796,0.05701502125322047,0.05040313765556364,0.05701491645190824,0.05701502125322047,0.05701502125322047,0.0,0.0,0.0,0.0,0.0
screw_detection,best_added_more_noscrews_at_diff_exposure,0.2,3,0.00106837606837605,0.0002136752136752,0.00128205128205125,0.02917673522263405,0.00106837606837605,0.00315879671699855,0.0013056683005593002,0.3502750025200688,0.8996966163895195,0.0032051282051282,0.0028334378305205,0.0032051223136695,0.0032051282051282,0.0032051282051282,0.0006410256410256,0.0005679276705492,0.0006410251750484,0.0006410256410256,0.0006410256410256,0.013575005060290468,0.002715001012057966,0.01629000607234843,0.05106349630038462,0.013575005060290468,0.023836131851196932,0.014926422555159012,0.05015217796633687,0.011133270037358593,0.040725015180872036,0.036002241182545455,0.04072494032279159,0.040725015180872036,0.040725015180872036,0.008145003036173899,0.007216205257483092,0.008144997115372192,0.008145003036173899,0.008145003036173899
screw_detection,best_added_more_noscrews_at_diff_exposure,0.2,5,0.00235042735042735,0.0002136752136752,0.00256410256410255,0.03338037014554385,0.0023504273504273,0.00537461260197405,0.00289617200661685,0.3865548868568186,0.9057158183391689,0.00576923076923075,0.0051678936995814,0.0057692205476626,0.00576923076923075,0.00576923076923075,0.0006410256410256,0.0006367783295674,0.0006410253419443,0.0006410256410256,0.0006410256410256,0.029865011132639535,0.002715001012057966,0.032580012144697496,0.0824033309952292,0.029865011132638893,0.046971749129378015,0.033859431096731486,0.025442032621939465,0.008909596972841856,0.07330502732556954,0.06566431540299877,0.0733048974482319,0.07330502732556954,0.07330502732556954,0.008145003036173899,0.008091035827206614,0.008144999235985667,0.008145003036173899,0.008145003036173899
screw_detection,best_added_more_noscrews_at_diff_exposure,0.2,7,0.00149572649572645,0.000534188034188,0.0020299145299145,0.03697864126742475,0.00149572649572645,0.004972832859536,0.0019883287137387002,0.41617779406749866,0.9139320288464838,0.00448717948717945,0.0039668129627287,0.0044871712391373,0.00448717948717945,0.00448717948717945,0.0019230769230769,0.00180498697235955,0.0019211235933372,0.00064198431012925,0.0019230769230769,0.0190050070844064,0.006787502530144916,0.025792509614551953,0.07688210061461849,0.0190050070844064,0.031121536599070965,0.020605817716552594,0.04284128995198579,0.0026780259670735203,0.05701502125322047,0.05040313765556364,0.05701491645190824,0.05701502125322047,0.05701502125322047,0.024435009108522966,0.02293453401739314,0.024410189700932575,0.008157184082079367,0.024435009108522966
screw_detection,best_added_more_noscrews_at_diff_exposure,0.2,9,0.0020299145299145,0.0006410256410256,0.00267094017094015,0.0402987260853076,0.0020299145299145,0.0064705384332572,0.0028092655539631592,0.42174132454052854,0.9165975067769356,0.00576923076923075,0.00517230950271905,0.00576921827553305,0.00576923076923075,0.00576923076923075,0.0019230769230769,0.0018110201090004,0.0019230769230769,0.00178005134216995,0.0019230769230769,0.025792509614551953,0.008145003036173899,0.03393751265072649,0.10649317119086142,0.025792509614551953,0.06422176263755369,0.03467273308641674,0.15706813066507969,0.05848971973881671,0.07330502732556954,0.06572042350174154,0.07330486857808863,0.07330502732556954,0.07330502732556954,0.024435009108522966,0.02301119228675465,0.024435009108522966,0.02261769679497213,0.024435009108522966
screw_detection,best_added_more_noscrews_at_diff_exposure,0.25,1,0.00128205128205125,0.0004273504273504,0.0017094017094017,0.0282449828452845,0.00128205128205125,0.00334753779229465,0.0014752751143518499,0.3180546174041362,0.8912757038980419,0.0038461538461538,0.0034001253966246,0.0038461467764034,0.0038461538461538,0.0038461538461538,0.0006410256410256,0.00062868550186355,0.00064102462232535,0.0006410256410256,0.0006410256410256,0.01629000607234843,0.005430002024115932,0.021720008096464998,0.042496941221600595,0.01629000607234843,0.020681176496790826,0.017316111215125014,0.10549363785633674,0.023911994178469106,0.04887001821704593,0.04320268941905455,0.048869928387349916,0.04887001821704593,0.04887001821704593,0.008145003036173899,0.007988206701504828,0.008144990092359958,0.008145003036173899,0.008145003036173899
screw_detection,best_added_more_noscrews_at_diff_exposure,0.25,3,0.00085470085470085,0.0006410256410256,0.00149572649572645,0.033628561564686105,0.00085470085470085,0.0031930111786068003,0.0011342781550521001,0.3889547050483704,0.908507800549559,0.00256410256410255,0.0022667502644164,0.0025640978509356,0.00256410256410255,0.00256410256410255,0.0019230769230769,0.0017655180765495,0.00191997568306875,0.00190469858060105,0.0019230769230769,0.010860004048232499,0.008145003036173899,0.0190050070844064,0.05229239317946927,0.010860004048232499,0.021913834240726425,0.012948809529197712,0.03708904655879408,0.0012509990706456513,0.032580012144697496,0.028801792946036364,0.03257995225823328,0.032580012144697496,0.032580012144697496,0.024435009108522966,0.022433034146509736,0.024395604118042594,0.024201490126308546,0.024435009108522966
screw_detection,best_added_more_noscrews_at_diff_exposure,0.25,5,0.0019230769230769,0.00085470085470085,0.00277777777777775,0.03962100251615925,0.0019230769230769,0.00543428328529225,0.00251871528027595,0.42535774166516366,0.9172028045682374,0.00576923076923075,0.0051001880949369,0.0057692201646051,0.00576923076923075,0.00576923076923075,0.00256410256410255,0.0024801934947191,0.0025630781003725,0.00129882329097745,0.00256410256410255,0.024435009108522966,0.010860004048232499,0.03529501315675547,0.06935296693364669,0.024435009108522966,0.04925437746492059,0.030144501171359566,0.015604318858334586,0.003239633572028348,0.07330502732556954,0.06480403412858181,0.07330489258102488,0.07330502732556954,0.07330502732556954,0.032580012144697496,0.0315138463298679,0.032566995098798436,0.016503114651605998,0.032580012144697496
screw_detection,best_added_more_noscrews_at_diff_exposure,0.25,7,0.00128205128205125,0.0002136752136752,0.00149572649572645,0.042389969604388456,0.00128205128205125,0.0064345146058111,0.00202479948539915,0.4469487699559025,0.9188946649108771,0.0038461538461538,0.0034001253966246,0.0038461467764034,0.0038461538461538,0.0038461538461538,0.0006410256410256,0.00062073986232485,0.0006410256410256,0.0006410256410256,0.0006410256410256,0.01629000607234843,0.002715001012057966,0.0190050070844064,0.08202422852564499,0.01629000607234843,0.050614006017187844,0.02166623822157695,0.07670625937582831,0.02795044255121629,0.04887001821704593,0.04320268941905455,0.048869928387349916,0.04887001821704593,0.04887001821704593,0.008145003036173899,0.007887247778764216,0.008145003036173899,0.008145003036173899,0.008145003036173899
screw_detection,best_added_more_noscrews_at_diff_exposure,0.25,9,0.0032051282051282,0.00085470085470085,0.00405982905982905,0.047599573529009495,0.0032051282051282,0.0101533367717189,0.0044040643537920495,0.4547017745161077,0.9222861951495057,0.0083333333333333,0.00764639709380005,0.00833331785269285,0.0083333333333333,0.0083333333333333,0.0019230769230769,0.00173214835511675,0.0019230769230769,0.0019230769230769,0.0019230769230769,0.040725015180872036,0.010860004048232499,0.05158501922910453,0.12586693073210983,0.040725015180872036,0.09378724751227538,0.051556827790131175,0.12285536203592944,0.04337882424908189,0.10588503947026705,0.09715668696988279,0.10588484277008003,0.10588503947026705,0.10588503947026705,0.024435009108522966,0.022009031633987514,0.024435009108522966,0.024435009108522966,0.024435009108522966
screw_detection,best_added_more_noscrews_at_diff_exposure,0.3,1,0.0018162393162393,0.0004273504273504,0.0022435897435897,0.0325925355073649,0.0018162393162393,0.0044852059896823,0.0020669924021590002,0.36039021261497495,0.9039406988580854,0.0051282051282051,0.004598371540671,0.00512819528969445,0.0051282051282051,0.0051282051282051,0.00128205128205125,0.0012390030706374,0.001282048129978,0.00128205128205125,0.00128205128205125,0.023077508602493982,0.005430002024115932,0.028507510626609917,0.056297341404855025,0.023077508602493982,0.03215893248603176,0.02445139517321404,0.10534187322881466,0.042192512956323334,0.06516002428939499,0.0584278502499484,0.06515989927926438,0.06516002428939499,0.06516002428939499,0.01629000607234843,0.01574302668458684,0.016289966021460375,0.01629000607234843,0.01629000607234843
screw_detection,best_added_more_noscrews_at_diff_exposure,0.3,3,0.0018162393162393,0.0018620268620268,0.0036782661782661,0.03834425464973565,0.0018162393162393,0.0056259948410418,0.0025287970570357,0.42975487061420237,0.9184173335096639,0.0051282051282051,0.00459830310264165,0.00512819380679925,0.0051282051282051,0.0051282051282051,0.00558608058608055,0.0041154034907797,0.0055858774991948,0.00432323522509895,0.00558608058608055,0.023077508602493982,0.0034907155869322165,0.0265682241894262,0.07043855143639349,0.023077508602493982,0.03161169078205134,0.022606838837690824,0.0682126382539577,0.0051568791578391745,0.06516002428939499,0.058426980662335724,0.06515988043729437,0.06516002428939499,0.06516002428939499,0.01047214676079601,0.022294313981818137,0.010469566297246389,0.005573824946289692,0.01047214676079601
screw_detection,best_added_more_noscrews_at_diff_exposure,0.3,5,0.0016025641025641,0.00128205128205125,0.00288461538461535,0.0430016278790603,0.0016025641025641,0.00676702668115115,0.0024599038562558,0.4613208098041532,0.9242604515737212,0.00448717948717945,0.00403515005463205,0.00448717160563875,0.00448717948717945,0.00448717948717945,0.0038461538461538,0.0035732286168676,0.0038461363529758,0.00353366117918235,0.0038461538461538,0.020362507590436018,0.01629000607234843,0.03665251366278445,0.07537935256758946,0.020362507590436018,0.05134509357843268,0.026881940415317204,0.08967499277280117,0.028201540132086658,0.05701502125322047,0.051271442736379985,0.05701492110875069,0.05701502125322047,0.05701502125322047,0.04887001821704593,0.0454021743759978,0.048869795945144776,0.044899422411872995,0.04887001821704593
screw_detection,best_added_more_noscrews_at_diff_exposure,0.3,7,0.00245726495726495,0.00149572649572645,0.00395299145299145,0.047682831556093444,0.00245726495726495,0.00927953989582615,0.0036147945804027503,0.47351604423642396,0.9246895208817971,0.0054487179487179,0.0049169854224484,0.00544870811020725,0.0054487179487179,0.0054487179487179,0.00448717948717945,0.00416660052896305,0.00448012388166855,0.0030685326511405,0.00292315560594085,0.031222511638668515,0.0190050070844064,0.05022751872307554,0.10343345266086122,0.031222511638668515,0.08906770102790754,0.0430426772848785,0.019677073933491787,0.012851830155658935,0.06923252580748195,0.062476223463681424,0.06923240079735132,0.06923252580748195,0.06923252580748195,0.05701502125322047,0.05294167937593078,0.05692537128505946,0.03898940410581795,0.037142213605533665
screw_detection,best_added_more_noscrews_at_diff_exposure,0.3,9,0.00416666666666665,0.0023504273504273,0.006517094017094,0.053894763006484006,0.00416666666666665,0.013349267494733301,0.0059269595358161994,0.4829760139146167,0.9271606031911155,0.01025641025641025,0.00954731761069965,0.01025638397721005,0.01025641025641025,0.01025641025641025,0.0064102564102564,0.00602080472220725,0.0064077856946469,0.0029607093095425,0.0045274214993323,0.052942519735133524,0.029865011132638893,0.08280753086777304,0.16265794195968228,0.052942519735133524,0.13149158826859667,0.07031295029715162,0.1032987091857597,0.021775178101346344,0.13032004857879062,0.12131017224529343,0.1303197146698926,0.13032004857879062,0.13032004857879062,0.08145003036174407,0.07650157747844248,0.08141863694336426,0.03761937865210751,0.05752634449864055
screw_detection,best_added_more_noscrews_at_diff_exposure,0.35,1,0.00149572649572645,0.0004273504273504,0.0019230769230769,0.03686445149258435,0.00149572649572645,0.0051261216155165,0.00188700297962565,0.39967590633300326,0.913302623023303,0.00448717948717945,0.0039668129627287,0.0044871712391373,0.00448717948717945,0.00448717948717945,0.00128205128205125,0.0011612641361736,0.0012820490041973,0.00128205128205125,0.00128205128205125,0.0190050070844064,0.005430002024115932,0.024435009108522966,0.05360078039675801,0.0190050070844064,0.025258780090170005,0.02127504702571977,0.12128634821616377,0.006792927173728989,0.05701502125322047,0.05040313765556364,0.05701491645190824,0.05701502125322047,0.05701502125322047,0.01629000607234843,0.014755259867297721,0.016289977129469783,0.01629000607234843,0.01629000607234843
screw_detection,best_added_more_noscrews_at_diff_exposure,0.35,3,0.0016025641025641,0.0012210012210011499,0.00282356532356525,0.04216991129493275,0.0016025641025641,0.0064868838231155,0.0025822558202342,0.4549846632007088,0.9233391788452376,0.00448717948717945,0.00403735316017945,0.00448717241742905,0.00448717948717945,0.00448717948717945,0.0036630036630035997,0.0023494828205858,0.00366300087675805,0.0036630036630035997,0.0036630036630035997,0.020362507590436018,0.004654287449242318,0.0157082201411937,0.07574024708495389,0.020362507590436018,0.04549408208027625,0.02488333196525519,0.04154705393266032,0.0071107165402706654,0.05701502125322047,0.05129943584652122,0.05701493142352445,0.05701502125322047,0.05701502125322047,0.013962862347727588,7.114187149702209e-05,0.013962887706160467,0.013962862347727588,0.013962862347727588
screw_detection,best_added_more_noscrews_at_diff_exposure,0.35,5,0.0022435897435897,0.00149572649572645,0.0037393162393162,0.0482951023551637,0.0022435897435897,0.00844637927865255,0.0037372407441762,0.4727793324043926,0.927374651988421,0.0064102564102564,0.00573741585849175,0.00641024580563075,0.0064102564102564,0.0064102564102564,0.00448717948717945,0.00427773720456125,0.0044867532607732,0.00350767861711535,0.00448717948717945,0.028507510626609917,0.0190050070844064,0.047512517711016944,0.09062465142517143,0.028507510626609917,0.08167676445090909,0.04440259268492721,0.057480673913841276,0.013285171659829802,0.08145003036174407,0.07290078055604848,0.0814498956171994,0.08145003036174407,0.08145003036174407,0.05701502125322047,0.054353804729807935,0.05700960553323858,0.04456928265867264,0.05701502125322047
screw_detection,best_added_more_noscrews_at_diff_exposure,0.35,7,0.0053418803418803,0.00085470085470085,0.00619658119658115,0.05348286318388926,0.0032051282051282,0.01180798074686255,0.0049269881293824,0.4986016012781168,0.9316867486983194,0.0115384615384615,0.010744201704616,0.0115384469324326,0.0115384615384615,0.0115384615384615,0.00256410256410255,0.00226145013359165,0.00254254419989635,0.00164118138218775,0.00256410256410255,0.06787502530145298,0.010860004048232499,0.07873502934968547,0.11457512514407063,0.040725015180872036,0.10323868126571256,0.05541462437297133,0.05962210284960183,0.002952980832625325,0.14661005465113908,0.13651802658837361,0.14660986906394546,0.14661005465113908,0.14661005465113908,0.032580012144697496,0.028734448398647215,0.03230608715531095,0.020853186651698163,0.032580012144697496
screw_detection,best_added_more_noscrews_at_diff_exposure,0.35,9,0.00608974358974355,0.00250305250305245,0.00859279609279605,0.0604923826130495,0.00608974358974355,0.0171387381783561,0.0081120367462002,0.5112553546332075,0.9332599019343826,0.0131410256410256,0.01242438718045735,0.0131410054460046,0.0131410256410256,0.0131410256410256,0.0075091575091574495,0.0057056523038996505,0.0075076436698158,0.0053223962092448,0.00347575237126235,0.07737752884365648,0.01163571862310675,0.08901324746676385,0.19051151952589454,0.07737752884365648,0.16890960699509625,0.09711156412138175,0.027836242173055206,0.02210734813189417,0.16697256224157506,0.15786680723959337,0.1669723056395036,0.16697256224157506,0.16697256224157506,0.03490715586931897,0.04104537485480066,0.03488793256314022,0.007121719082922458,0.016342115597753285
screw_detection,best_added_more_noscrews_at_diff_exposure,0.4,1,0.00267094017094015,0.0002136752136752,0.00288461538461535,0.0424639606456113,0.00267094017094015,0.00805813734404455,0.00337339700188925,0.42944743084941117,0.9177438198918824,0.00608974358974355,0.0054865075813588,0.0060897333681754,0.00608974358974355,0.00608974358974355,0.0006410256410256,0.00057997723705335,0.0006410239333414,0.0006410256410256,0.0006410256410256,0.03393751265072649,0.002715001012057966,0.03665251366278445,0.06254439335926404,0.03393751265072649,0.0452103049203403,0.038309637814250064,0.08953884808289596,0.007526694483254889,0.07737752884365648,0.06971268861673177,0.07737739896631883,0.07737752884365648,0.07737752884365648,0.008145003036173899,0.007369309516470074,0.008144981337988829,0.008145003036173899,0.008145003036173899
screw_detection,best_added_more_noscrews_at_diff_exposure,0.4,3,0.0021367521367521,0.0006410256410256,0.00277777777777775,0.04553611222115515,0.0021367521367521,0.007117080633641601,0.0031286349333817,0.4666428264025033,0.9244069297578181,0.0051282051282051,0.0046012061334773,0.0051281960849287,0.0051282051282051,0.0051282051282051,0.0019230769230769,0.0018302151266748,0.0019230750902799,0.0019230769230769,0.0019230769230769,0.027150010120580936,0.008145003036173899,0.03529501315675547,0.06685658913963395,0.027150010120580936,0.052249219736046494,0.03215835700710979,0.02858929930782277,0.0037644040440342774,0.06516002428939499,0.05846386716648967,0.06515990938367358,0.06516002428939499,0.06516002428939499,0.024435009108522966,0.02325508811124501,0.024434985820629047,0.024435009108522966,0.024435009108522966
screw_detection,best_added_more_noscrews_at_diff_exposure,0.4,5,0.00299145299145295,0.0021367521367521,0.0051282051282051,0.052924516464888896,0.00299145299145295,0.01038881565333015,0.0044808555835183,0.494922467594528,0.9316885852994417,0.007051282051282,0.0066424313027832,0.00705127064845225,0.007051282051282,0.007051282051282,0.0054487179487179,0.00460053780585885,0.0054350592114454,0.00218404940665655,0.00358368123353005,0.03801001416881343,0.027150010120580936,0.06516002428939499,0.09933941556424529,0.03801001416881343,0.10012440968454024,0.053726430070724876,0.14387066710038496,0.03770936746475924,0.08959503339791797,0.08440009208084871,0.0895948885112286,0.08959503339791797,0.08959503339791797,0.06923252580748195,0.05845537525893864,0.06905897509525644,0.027750978915461157,0.045534987463342336
screw_detection,best_added_more_noscrews_at_diff_exposure,0.4,7,0.0054487179487179,0.0006410256410256,0.00608974358974355,0.0603081488714636,0.0054487179487179,0.0150144969226317,0.0072356531570778,0.5102114716941766,0.9331989251490672,0.0128205128205128,0.01210280225433665,0.0128204964940897,0.0128205128205128,0.0128205128205128,0.0019230769230769,0.0018416595522125,0.0019230734038711,0.0019230769230769,0.0019230769230769,0.06923252580748195,0.008145003036173899,0.07737752884365648,0.1639740858324756,0.06923252580748195,0.1525806541733089,0.08811853485622935,0.07470279839150551,0.0005917084238735426,0.16290006072348814,0.1537806833281534,0.16289985327661363,0.16290006072348814,0.16290006072348814,0.024435009108522966,0.023400503325217877,0.024434964392773564,0.024435009108522966,0.024435009108522966
screw_detection,best_added_more_noscrews_at_diff_exposure,0.4,9,0.00737179487179485,0.00282356532356525,0.0099282661782661,0.06605982503537461,0.00737179487179485,0.0259561000911101,0.01238773970950845,0.5235447697451494,0.9360729163922152,0.01538461538461535,0.01461574943605525,0.01538458906493415,0.01538461538461535,0.01538461538461535,0.0083638583638583,0.0066055374095741505,0.00849275077207875,0.0066058907717282496,0.00879120879120875,0.09366753491600556,0.0157082201411937,0.10598200379212679,0.20803276069122578,0.09366753491600556,0.2358717652342077,0.1355011946539277,0.0355517567549665,0.009799145776147314,0.19548007286818564,0.18571070471090995,0.1954797384449277,0.19548007286818564,0.19548007286818564,0.04576715991755148,0.05305142624588396,0.047404893245372295,0.023430063771934503,0.05119716194166804
screw_detection,best_added_more_noscrews_at_diff_exposure,0.45,1,0.00256410256410255,0.00180097680097675,0.0043650793650793,0.04616211460490785,0.00256410256410255,0.0091763845132402,0.0036781159639285004,0.46086095900117385,0.9269602228127725,0.00705128205128205,0.00636914469553245,0.00705126819685865,0.00705128205128205,0.00705128205128205,0.00540293040293035,0.00418767877959055,0.005402918383836899,0.00540293040293035,0.00540293040293035,0.032580012144697496,0.01745357793465917,0.015126434210038332,0.07142829101460693,0.032580012144697496,0.050115971241799305,0.0394610950862217,0.027185669019203162,0.023477331626478734,0.08959503339791859,0.08092765649739578,0.08959485736077838,0.08959503339791859,0.08959503339791859,0.05236073380397878,0.037122039054499206,0.05236058108691665,0.05236073380397878,0.05236073380397878
screw_detection,best_added_more_noscrews_at_diff_exposure,0.45,3,0.003525641025641,0.00085470085470085,0.00438034188034185,0.05059081416436295,0.003525641025641,0.010790503836473099,0.00523142959025475,0.49372046561625554,0.9314902557327034,0.00897435897435895,0.0082799257249788,0.0089743459317259,0.00897435897435895,0.00897435897435895,0.00256410256410255,0.0024272379546127,0.00256410256410255,0.00256410256410255,0.00256410256410255,0.044797516698958983,0.010860004048232499,0.05565752074719148,0.09311805477408377,0.044797516698958983,0.09829802425760184,0.06202400055082284,0.10384480620553066,0.019508636846806843,0.11403004250644157,0.10520643146403155,0.11402987678407572,0.11403004250644157,0.11403004250644157,0.032580012144697496,0.030840982395347636,0.032580012144697496,0.032580012144697496,0.032580012144697496
screw_detection,best_added_more_noscrews_at_diff_exposure,0.45,5,0.00619658119658115,0.0022435897435897,0.0084401709401709,0.06087554746314565,0.00619658119658115,0.0145957118956686,0.007762283288536499,0.5258748970522102,0.9350249577699814,0.0128205128205128,0.01216046766537915,0.0128204899646217,0.0128205128205128,0.0128205128205128,0.0049145299145299,0.00437877171197315,0.00491232600466735,0.00308194322855175,0.0044083837479622,0.07873502934968547,0.028507510626609917,0.10724253997629601,0.14047640831956262,0.07873502934968547,0.13607006830906873,0.09083534157028078,0.07897415925475533,0.014875159516749979,0.16290006072348814,0.15451339184706991,0.16289977031185637,0.16290006072348814,0.16290006072348814,0.06244502327733703,0.0556375698664281,0.06241701994740283,0.039159801648039075,0.056013826458367576
